timestamp,frame_id,hand,gesture
2025-09-27T11:27:33.131467,173,Right,Right_Thumbs_Up
2025-09-27T11:27:33.131467,173,Right,Right_Thumbs_Up
2025-09-27T11:27:33.163568,174,Right,Right_Thumbs_Up
2025-09-27T11:27:33.200904,175,Right,Right_Thumbs_Up
2025-09-27T11:27:33.234315,176,Right,Right_Thumbs_Down
2025-09-27T11:27:33.317027,177,Right,Right_Thumbs_Down
2025-09-27T11:27:33.380166,178,Right,Right_Thumbs_Down
2025-09-27T11:27:33.464299,179,Right,Right_Thumbs_Down
2025-09-27T11:27:33.511526,180,Right,Right_Thumbs_Down
2025-09-27T11:27:33.564458,181,Right,Right_Thumbs_Down
2025-09-27T11:27:33.623769,182,Right,Right_Thumbs_Down
2025-09-27T11:27:33.690119,183,Right,Right_Thumbs_Down
2025-09-27T11:27:33.740319,184,Right,Right_Thumbs_Down
2025-09-27T11:27:33.791479,185,Right,Right_Thumbs_Down
2025-09-27T11:27:33.867246,186,Right,Right_Thumbs_Down
2025-09-27T11:27:33.907613,187,Right,Right_Thumbs_Down
2025-09-27T11:27:33.966655,188,Right,Right_Thumbs_Down
2025-09-27T11:27:34.011098,189,Right,Right_Thumbs_Down
2025-09-27T11:27:34.065857,190,Right,Right_Thumbs_Down
2025-09-27T11:27:34.114450,191,Right,Right_Thumbs_Down
2025-09-27T11:27:34.197316,192,Right,Right_Thumbs_Down
2025-09-27T11:27:34.246881,193,Right,Right_Thumbs_Down
2025-09-27T11:27:34.298169,194,Right,Right_Thumbs_Down
2025-09-27T11:27:34.348479,195,Right,Right_Thumbs_Down
2025-09-27T11:27:34.405565,196,Right,Right_Thumbs_Down
2025-09-27T11:27:34.440148,197,Right,Right_Thumbs_Down
2025-09-27T11:27:34.514927,198,Right,Right_Thumbs_Down
2025-09-27T11:27:34.583223,199,Right,Right_Thumbs_Down
2025-09-27T11:27:34.656192,200,Right,Right_Thumbs_Down
2025-09-27T11:27:34.709129,201,Right,Right_Thumbs_Down
2025-09-27T11:27:34.752923,202,Right,Right_Thumbs_Down
2025-09-27T11:27:34.808611,203,Right,Right_Thumbs_Down
2025-09-27T11:27:34.874202,204,Right,Right_Thumbs_Down
2025-09-27T11:27:34.926911,205,Left,Left_4Fingers
2025-09-27T11:27:34.986905,206,Right,Right_Open_Hand
2025-09-27T11:27:35.372521,214,Left,Left_4Fingers
2025-09-27T11:27:35.450719,215,Left,Left_Thumbs_Down
2025-09-27T11:27:35.527362,216,Left,Left_Thumbs_Down
2025-09-27T11:27:35.585466,217,Left,Left_Thumbs_Down
2025-09-27T11:27:35.642056,218,Left,Left_Thumbs_Down
2025-09-27T11:27:35.687240,219,Left,Left_Thumbs_Down
2025-09-27T11:27:35.718293,220,Left,Left_Thumbs_Down
2025-09-27T11:27:35.770311,221,Left,Left_Thumbs_Down
2025-09-27T11:27:35.834909,222,Left,Left_Thumbs_Down
2025-09-27T11:27:35.904886,223,Left,Left_Thumbs_Down
2025-09-27T11:27:35.956675,224,Left,Left_Thumbs_Down
2025-09-27T11:27:36.014747,225,Left,Left_Thumbs_Down
2025-09-27T11:27:36.070667,226,Left,Left_Thumbs_Down
2025-09-27T11:27:36.094976,227,Left,Left_Thumbs_Down
2025-09-27T11:27:36.161251,228,Left,Left_Thumbs_Down
2025-09-27T11:27:36.228985,229,Left,Left_Thumbs_Down
2025-09-27T11:27:36.304030,230,Left,Left_Thumbs_Down
2025-09-27T11:27:36.343331,231,Left,Left_Thumbs_Down
2025-09-27T11:27:36.394248,232,Left,Left_Thumbs_Down
2025-09-27T11:27:36.452505,233,Left,Left_Thumbs_Down
2025-09-27T11:27:36.486774,234,Left,Left_Thumbs_Down
2025-09-27T11:27:36.546321,235,Left,Left_Thumbs_Down
2025-09-27T11:27:36.582652,236,Left,Left_Thumbs_Down
2025-09-27T11:27:36.655035,237,Left,Left_Thumbs_Down
2025-09-27T11:27:36.689084,238,Left,Left_Thumbs_Up
2025-09-27T11:27:36.723886,239,Left,Left_Thumbs_Up
2025-09-27T11:27:36.959193,244,Left,Left_1Fingers
2025-09-27T11:27:37.007881,245,Left,Left_Hand_Down
2025-09-27T11:27:37.055579,246,Left,Left_Hand_Down
2025-09-27T11:27:37.092096,247,Left,Left_Hand_Down
2025-09-27T11:27:37.181419,248,Left,Left_Hand_Down
2025-09-27T11:27:37.251767,249,Left,Left_Hand_Down
2025-09-27T11:27:37.329558,250,Left,Left_Hand_Down
2025-09-27T11:27:37.390049,251,Left,Left_Hand_Down
2025-09-27T11:27:37.446491,252,Left,Left_Hand_Down
2025-09-27T11:27:37.485146,253,Left,Left_Hand_Down
2025-09-27T11:27:37.525408,254,Left,Left_Hand_Down
2025-09-27T11:27:37.561858,255,Left,Left_Hand_Down
2025-09-27T11:27:37.607714,256,Left,Left_Hand_Down
2025-09-27T11:27:37.671444,257,Left,Left_Hand_Down
2025-09-27T11:27:37.712974,258,Left,Left_Hand_Down
2025-09-27T11:27:37.760099,259,Left,Left_Hand_Down
2025-09-27T11:27:37.810540,260,Left,Left_Hand_Down
2025-09-27T11:27:37.844799,261,Left,Left_Hand_Down
2025-09-27T11:27:37.897235,262,Left,Left_1Fingers
2025-09-27T11:27:37.936301,263,Left,Left_1Fingers
2025-09-27T11:27:37.986493,264,Left,Left_Hand_Down
2025-09-27T11:27:38.046175,265,Left,Left_Hand_Down
2025-09-27T11:27:38.128654,266,Left,Left_Hand_Down
2025-09-27T11:27:38.214607,267,Left,Left_Hand_Down
2025-09-27T11:27:38.287517,268,Left,Left_Hand_Down
2025-09-27T11:27:38.315383,269,Left,Left_Hand_Down
2025-09-27T11:27:38.383399,270,Left,Left_Hand_Down
2025-09-27T11:27:38.423791,271,Left,Left_Hand_Down
2025-09-27T11:27:38.475710,272,Left,Left_Hand_Down
2025-09-27T11:27:38.540797,273,Left,Left_Hand_Down
2025-09-27T11:27:38.610397,274,Left,Left_Hand_Down
2025-09-27T11:27:38.668984,275,Left,Left_Hand_Down
2025-09-27T11:27:38.727347,276,Left,Left_Hand_Down
2025-09-27T11:27:38.777481,277,Left,Left_Hand_Down
2025-09-27T11:27:38.843721,278,Left,Left_Hand_Down
2025-09-27T11:27:38.922280,279,Left,Left_1Fingers
2025-09-27T11:27:38.992427,280,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.068079,281,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.124046,282,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.177186,283,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.218080,284,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.285855,285,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.335643,286,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.401605,287,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.483427,288,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.537181,289,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.593914,290,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.639598,291,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.721416,292,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.764897,293,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.799671,294,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.858234,295,Left,Left_IndexThumb_Open
2025-09-27T11:27:39.959837,296,Left,Left_IndexThumb_Open
